,Agent 0,Agent 1,Agent 2,Agent 3,Agent 4,Max
0,423.3398291028157,352.65897528485414,461.0731051971841,195.3183305097283,284.85179896261707,461.0731051971841
1,630.7840607923,547.8502967495335,199.87961160350187,460.9721575791492,194.8215438515531,630.7840607923
2,466.25635557208557,452.0169373719517,327.26551741280707,300.7584182581986,484.81034667486324,484.81034667486324
3,492.2052538830303,549.2188285706453,221.55233953097604,-46.63116976294572,80.16636513075696,549.2188285706453
4,368.04883951382203,617.1141284095353,155.32921082447854,72.81099237010099,-189.0,617.1141284095353
5,321.93942199265246,381.9594183992406,431.7143526193193,287.59992085574953,-189.0,431.7143526193193
6,433.35106352330666,367.2586242779479,-126.0,346.56653302770087,303.42309790867006,433.35106352330666
7,450.1792470873414,521.1356654202739,566.087180926449,165.1005099462734,-0.19708541432223114,566.087180926449
8,759.0695351174778,297.79061225591056,487.52845158861396,388.065420056094,-140.5059083619581,759.0695351174778
